SEQN,n_valid_days,cal_ok,steps_per_day,mvpa_min,light_min,sed_min,mean_intensity,peak1min,wear_min,steps_cv,mvpa_cv,sed_frac,active_frac
40962.0,7,True,1839.5714285714287,2.857142857142857,80.71428571428571,1356.4285714285713,30.50019841269841,1834.4285714285713,1440.0,1.1102313888496884,1.2196310917650468,0.9419642857142857,0.05803571428571429
40963.0,7,True,7841.0,7.857142857142857,271.85714285714283,1160.2857142857142,122.0060515873016,2950.285714285714,1440.0,0.5740660030184191,0.9160942364941179,0.8057539682539684,0.19424603174603178
40965.0,7,True,8330.142857142857,28.428571428571427,319.7142857142857,1091.857142857143,198.1453373015873,4769.857142857143,1440.0,0.30386279422162515,0.936818740629222,0.7582341269841271,0.241765873015873
40966.0,7,True,10498.57142857143,47.142857142857146,316.2857142857143,1076.5714285714287,234.97073412698415,5438.571428571428,1440.0,0.20327094928858047,0.26421045122105835,0.7476190476190475,0.25238095238095243
40970.0,7,True,6746.0,3.0,306.42857142857144,1130.5714285714287,96.9185515873016,2341.1428571428573,1440.0,0.5161440005114537,1.9720265943665387,0.7851190476190476,0.21488095238095237
40971.0,7,True,2310.285714285714,2.0,107.57142857142857,1330.4285714285713,28.06031746031746,2834.5714285714284,1440.0,0.9437261092211896,0.9128709291752769,0.9239087301587301,0.07609126984126983
40974.0,7,True,9871.714285714286,46.285714285714285,228.71428571428572,1165.0,203.41041666666663,4299.285714285715,1440.0,0.5986326475124869,0.9252123450607033,0.8090277777777778,0.19097222222222218
40977.0,7,True,14069.57142857143,49.285714285714285,479.7142857142857,911.0,360.450496031746,3890.285714285714,1440.0,0.4474863695893331,0.8260666155644694,0.6326388888888889,0.36736111111111114
40980.0,7,True,4949.0,4.428571428571429,207.85714285714286,1227.7142857142858,82.77212301587302,3257.8571428571427,1440.0,0.5553024141955527,0.8021390065186349,0.852579365079365,0.14742063492063492
40983.0,7,True,7101.142857142857,12.285714285714286,276.2857142857143,1151.4285714285713,106.16349206349206,3916.1428571428573,1440.0,0.3334464312295682,0.7485338111363294,0.7996031746031746,0.2003968253968254
40985.0,7,True,10277.57142857143,34.714285714285715,255.14285714285714,1150.142857142857,173.42390873015873,4755.428571428572,1440.0,0.33229786730439825,0.6451462261129574,0.7987103174603175,0.20128968253968255
40988.0,7,True,6948.857142857143,21.571428571428573,215.28571428571428,1203.142857142857,149.82579365079366,4371.571428571428,1440.0,0.9457681801236831,1.1054313946109244,0.835515873015873,0.16448412698412698
41005.0,7,True,7960.428571428572,7.714285714285714,397.0,1035.2857142857142,142.07916666666668,3419.4285714285716,1440.0,0.1867989999191525,0.7548047588954455,0.7189484126984127,0.2810515873015873
41009.0,7,True,14344.714285714286,47.285714285714285,407.7142857142857,985.0,285.3592261904762,5716.714285714285,1440.0,0.24194431841465078,0.4383164199908008,0.6840277777777778,0.3159722222222222
